ID,text,label
557,look up info about jurassic park's director,0000000000000100000000000000000000000000000000
558,who directed jurassic park,0000000000000100000000000000000000000000000000
559,who directed jurassic park,0000000000000100000000000000000000000000000000
561,old man director,0000000000000100000000000000000000000000000000
562,can you find out who directed the movie batman,0000000000000100000000000000000000000000000000
563,can you tell me who is the director of batman,0000000000000100000000000000000000000000000000
564,who directed batman,0000000000000100000000000000000000000000000000
565,who is the director of batman,0000000000000100000000000000000000000000000000
566,looper directors,0000000000000100000000000000000000000000000000
567,who directed the perfect storm,0000000000000100000000000000000000000000000000
568,who directed dirty dancing,0000000000000100000000000000000000000000000000
569,director for pride and prejudice,0000000000000100000000000000000000000000000000
570,who directed the movie the thing called love,0000000000000100000000000000000000000000000000
571,director of twilight,0000000000000100000000000000000000000000000000
572,twilight was directed by whom,0000000000000100000000000000000000000000000000
573,who else directs zombie movies,0000000000000100000000000000000010000000000000
574,director of hum tum,0000000000000100000000000000000000000000000000
575,director of the movie hum tum,0000000000000100000000000000000000000000000000
576,find the director of hum tum,0000000000000100000000000000000000000000000000
577,look for the director of hum tum,0000000000000100000000000000000000000000000000
578,director of the cabin in the woods,0000000000000100000000000000000000000000000000
579,i am interested in who directed cabin in the woods,0000000000000100000000000000000000000000000000
580,show me who directed cabin in the woods,0000000000000100000000000000000000000000000000
581,who directed the movie cabin in the woods,0000000000000100000000000000000000000000000000
582,who directed soul surfer,0000000000000100000000000000000000000000000000
583,who directed the sandlot,0000000000000100000000000000000000000000000000
584,which director made a comedy,0000000000000101000000000000000000000000000000
585,director of halloween,0000000000000100000000000000000000000000000000
586,find the director of step up,0000000000000100000000000000000000000000000000
587,search for the director of step up,0000000000000100000000000000000000000000000000
588,search for the director of step up,0000000000000100000000000000000000000000000000
589,i need to know who directed black swan,0000000000000100000000000000000000000000000000
590,i want to look for the director of freedom writers,0000000000000100000000000000000000000000000000
592,who directed the movie titanic,0000000000000100000000000000000000000000000000
593,who was the director of the movie the mechanic,0000000000000100000000000000000000000000000000
594,find the director of mask,0000000000000100000000000000000000000000000000
595,director of the hulk,0000000000000100000000000000000000000000000000
596,did robert wise direct the sound of music,0000000000000100000000000000000000000000000000
597,was robert wise the only director of the sound of music,0000000000000100000000000000000000000000000000
599,who directed the sound of music,0000000000000100000000000000000000000000000000
600,who directed the sound of music,0000000000000100000000000000000000000000000000
601,what director shot the 1st lord of the rings film,0000000000000100000000000000000000000000000000
602,who directed return,0000000000000100000000000000000000000000000000
603,who is the director of return,0000000000000100000000000000000000000000000000
605,what was the name of the director in men in black 3,0000000000000100000000000000000000000000000000
606,what is the name of the director of the movie avengers,0000000000000100000000000000000000000000000000
608,name of director for house at the end of the street,0000000000000100000000000000000000000000000000
609,name the director of sleepless in seattle,0000000000000100000000000000000000000000000000
610,find name of director of the movie platoon,0000000000000100000000000000000000000000000000
611,get me the name of who directed the master,0000000000000100000000000000000000000000000000
612,what is the director's name of lord of the rings,0000000000000100000000000000000000000000000000
613,what is the name of the person who made et,0000000000000100000000000000000000000000000000
614,rocky director's name,0000000000000100000000000000000000000000000000
615,what type of movie is gilda,0000000000000001000000000000000000000000000000
616,what types of movies does lionsgate produce,0000000000000001000000010000000000000000000000
617,what kind of movie is black swan,0000000000000001000000000000000000000000000000
